Feature,Contribution
cell_x_dl_tx > 0.48,-0.017404914245223436
ul_bitrate > 0.04,0.013451683580874117
cell_x_ul_tx > 0.17,0.0127454627516817
-0.09 < dl_total_bytes_non_incr <= 0.45,0.0067143848240154135
cell_x_dl_retx <= -0.45,-0.006342551804677199
cell_x_ul_retx > 0.23,0.004997616749426277
dl_bitrate <= -0.60,-0.004894069182569001
ul_total_bytes_non_incr > 0.33,-0.004419174734694505
