Feature,Contribution
cell_x_dl_tx <= -0.51,0.02786585323826697
-0.23 < cell_x_ul_tx <= 0.00,-0.012485726225875862
dl_total_bytes_non_incr <= -0.59,-0.008447062026239467
cell_x_dl_retx <= -0.45,-0.004736018553521858
dl_bitrate <= -0.60,-0.0031210664401080342
-0.29 < cell_x_ul_retx <= 0.00,0.0022584491368641737
ul_bitrate <= -0.39,-0.0020822155378159694
ul_total_bytes_non_incr <= -0.61,-0.0009950716673419028
