Feature,Contribution
cell_x_dl_tx > 0.48,-0.01780203406682859
ul_bitrate > 0.04,0.011288778995738958
ul_total_bytes_non_incr <= -0.61,0.009050860695479954
dl_total_bytes_non_incr <= -0.59,-0.00443841962668324
cell_x_dl_retx > 0.39,0.0037028684045285636
dl_bitrate <= -0.60,-0.0036687651897189815
cell_x_ul_tx <= -0.23,0.0033445962705055112
cell_x_ul_retx <= -0.29,-0.0026945176976651123
