Feature,Contribution
cell_x_dl_tx > 0.48,-0.023386350157560968
dl_total_bytes_non_incr <= -0.59,-0.010813050319157762
0.00 < cell_x_ul_tx <= 0.17,0.0070520247088099825
cell_x_dl_retx > 0.39,0.0060786058566657045
-0.11 < ul_bitrate <= 0.04,0.006070891036553844
ul_total_bytes_non_incr <= -0.61,0.0041069929228975495
dl_bitrate > 0.58,0.0032304314216028435
0.00 < cell_x_ul_retx <= 0.23,0.0031985150757382085
