Feature,Contribution
dl_total_bytes_non_incr > 0.05,0.18939620243518093
-0.25 < cell_x_dl_tx <= 0.46,-0.14553429472577625
-0.37 < dl_bitrate <= 0.26,-0.11976402262013776
-0.50 < ul_bitrate <= -0.15,-0.11686167844607263
-0.32 < cell_x_dl_retx <= 0.24,-0.1050249392724728
-0.87 < ul_total_bytes_non_incr <= -0.31,-0.08222956362641719
-1.56 < cell_x_ul_tx <= -0.13,0.010755449555720472
-1.46 < cell_x_ul_retx <= -0.21,0.006364118981306216
